sample_id,image_path,gt_mask_path,pred_mask_path,tp_pixels,fp_pixels,fn_pixels,tn_pixels,lane_iou,lane_f1,lane_precision,lane_recall,lane_accuracy,lane_miou,pixel_accuracy
bd4aeaaf-a26c8bc2,/shared/data/bdd100k/images/val/bd4aeaaf-a26c8bc2.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd4aeaaf-a26c8bc2.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd4aeaaf-a26c8bc2.png,3853,40371,405,876971,0.08633399807300186,0.15894558805313788,0.08712463820549927,0.9048849224988256,0.9048849224988256,0.5209517261998695,0.9557552083333334
bd4c1d7e-24700e36,/shared/data/bdd100k/images/val/bd4c1d7e-24700e36.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd4c1d7e-24700e36.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd4c1d7e-24700e36.png,0,0,2097,919503,0.0,0.0,0.0,0.0,0.0,0.4988623046875,0.997724609375
bd4c1d7e-9edc4d74,/shared/data/bdd100k/images/val/bd4c1d7e-9edc4d74.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd4c1d7e-9edc4d74.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd4c1d7e-9edc4d74.png,0,0,1950,919650,0.0,0.0,0.0,0.0,0.0,0.4989420572916667,0.9978841145833334
bd4c8e34-0a6f19e0,/shared/data/bdd100k/images/val/bd4c8e34-0a6f19e0.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd4c8e34-0a6f19e0.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd4c8e34-0a6f19e0.png,0,0,5607,915993,0.0,0.0,0.0,0.0,0.0,0.4969580078125,0.993916015625
bd4f2165-76098163,/shared/data/bdd100k/images/val/bd4f2165-76098163.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd4f2165-76098163.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd4f2165-76098163.png,118,1979,5061,914442,0.016485051690416315,0.03243540406775902,0.0562708631378159,0.022784321297547785,0.022784321297547785,0.5044225923033702,0.9923611111111111
bd50478a-4eb79ba3,/shared/data/bdd100k/images/val/bd50478a-4eb79ba3.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd50478a-4eb79ba3.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd50478a-4eb79ba3.png,0,0,16352,905248,0.0,0.0,0.0,0.0,0.0,0.4911284722222222,0.9822569444444444
bd50478a-7c1e236c,/shared/data/bdd100k/images/val/bd50478a-7c1e236c.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd50478a-7c1e236c.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd50478a-7c1e236c.png,797,3806,3966,913031,0.093009686077722,0.17019004911331606,0.17314794699109273,0.16733151375183705,0.16733151375183705,0.5422846135217982,0.9915668402777778
bd50478a-8a65e55f,/shared/data/bdd100k/images/val/bd50478a-8a65e55f.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd50478a-8a65e55f.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd50478a-8a65e55f.png,0,0,4739,916861,0.0,0.0,0.0,0.0,0.0,0.4974289279513889,0.9948578559027778
bd50478a-9599eab3,/shared/data/bdd100k/images/val/bd50478a-9599eab3.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd50478a-9599eab3.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd50478a-9599eab3.png,1575,14908,7252,897865,0.0663576995997472,0.12445673646734504,0.0955529939938118,0.1784298176050753,0.1784298176050753,0.5211356987985422,0.9759548611111111
bd505c1f-26a9accf,/shared/data/bdd100k/images/val/bd505c1f-26a9accf.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd505c1f-26a9accf.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd505c1f-26a9accf.png,0,0,5149,916451,0.0,0.0,0.0,0.0,0.0,0.4972064887152778,0.9944129774305556
bd507fe5-c54d7cb2,/shared/data/bdd100k/images/val/bd507fe5-c54d7cb2.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd507fe5-c54d7cb2.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd507fe5-c54d7cb2.png,0,0,12258,909342,0.0,0.0,0.0,0.0,0.0,0.493349609375,0.98669921875
bd507fe5-eca39153,/shared/data/bdd100k/images/val/bd507fe5-eca39153.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd507fe5-eca39153.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd507fe5-eca39153.png,0,0,7092,914508,0.0,0.0,0.0,0.0,0.0,0.49615234375,0.9923046875
