dataset,sample_id,image_path,gt_mask_path,pred_mask_path,lane_iou,lane_f1,lane_precision,lane_recall,lane_accuracy,lane_miou,pixel_accuracy,tp_pixels,fp_pixels,fn_pixels,tn_pixels
culane,driver_100_30frame_05251517_0433.MP4_00000,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00000.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00000.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00000.png,0.12549788202566858,0.2230086507131606,0.7902070063694266,0.12982341399607586,0.12982341399607586,0.5483948839577406,0.971409673418768,3970,1054,26610,935966
culane,driver_100_30frame_05251517_0433.MP4_00030,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00030.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00030.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00030.png,0.17046607589799093,0.29127896896466593,0.9782608695652172,0.1711142798940721,0.1711142798940721,0.5724930529091019,0.9746527490698635,5040,112,24414,938034
culane,driver_100_30frame_05251517_0433.MP4_00060,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00060.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00060.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00060.png,0.15381734370498415,0.2666233863513826,0.6225513059701491,0.16963746703523655,0.16963746703523655,0.5616472199179338,0.9696455146754858,5339,3237,26134,932890
culane,driver_100_30frame_05251517_0433.MP4_00090,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00090.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00090.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00090.png,0.18391805839240657,0.31069389826174243,0.7138027512240614,0.1985601712228816,0.1985601712228816,0.5778302460843867,0.9719212484497727,6123,2455,24714,934308
culane,driver_100_30frame_05251517_0433.MP4_00120,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00120.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00120.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00120.png,0.13358452331950732,0.23568515725354278,0.8369371156516563,0.13715418874548943,0.13715418874548943,0.5525901962256212,0.9717197188921042,4219,822,26542,936017
culane,driver_100_30frame_05251517_0433.MP4_00150,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00150.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00150.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00150.png,0.275655806182122,0.4321789699792178,0.9579607478806176,0.2790312214592565,0.2790312214592565,0.6265306823657999,0.9775981810665564,8249,362,21314,937675
culane,driver_100_30frame_05251517_0433.MP4_00180,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00180.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00180.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00180.png,0.0745895044253062,0.1388241819187789,0.4857364641956141,0.08098489015433397,0.08098489015433397,0.5212062139620938,0.9679061595700703,2503,2650,28404,934043
culane,driver_100_30frame_05251517_0433.MP4_00210,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00210.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00210.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00210.png,0.2715438687841708,0.4271089271085767,0.9432511869771646,0.2760537285780454,0.2760537285780454,0.6241045588427012,0.9768664737494832,8344,502,21882,936872
culane,driver_100_30frame_05251517_0433.MP4_00240,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00240.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00240.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00240.png,0.2832843202780377,0.4414989192986325,0.9999999999999998,0.2832843202780377,0.2832843202780377,0.6304616337623185,0.977834849111203,8477,0,21447,937676
culane,driver_100_30frame_05251517_0433.MP4_00270,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00270.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00270.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00270.png,0.25621439256500844,0.40791507258827436,0.9414103613612441,0.2603661297625978,0.2603661297625978,0.615930134117948,0.9758484911120298,8050,501,22868,936181
culane,driver_100_30frame_05251517_0433.MP4_00300,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00300.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00300.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00300.png,0.14004782581335348,0.24568763282067296,0.8979221303207584,0.14231359508888605,0.14231359508888605,0.5558355578338895,0.9717538238941712,4451,506,26825,935818
culane,driver_100_30frame_05251517_0433.MP4_00330,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00330.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00330.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00330.png,0.2371042727473987,0.3833214030060927,0.8487490093965808,0.24756464022719019,0.24756464022719019,0.6059899425257477,0.9750702769739562,7497,1336,22786,935981
culane,driver_100_30frame_05251517_0433.MP4_00360,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00360.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00360.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00360.png,0.1868672089892901,0.31489151873732696,0.7086893796470979,0.2024152905004913,0.2024152905004913,0.5789789669217424,0.9712815212897892,6386,2625,25163,933426
culane,driver_100_30frame_05251517_0433.MP4_00390,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00390.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00390.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00390.png,0.03733794802604564,0.07198801142285158,0.2765587660221594,0.041379534520868545,0.041379534520868545,0.5016866274574573,0.9660799917321207,1273,3330,29491,933506
culane,driver_100_30frame_05251517_0433.MP4_00420,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00420.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00420.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00420.png,0.058981233243967826,0.11139240506308232,0.47024532426524157,0.06317919263779656,0.06317919263779656,0.5134974761507641,0.9680777180653163,1936,2181,28707,934776
culane,driver_100_30frame_05251517_0433.MP4_00450,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00450.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00450.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00450.png,0.20356781376518218,0.3382739409226339,0.8686732352544202,0.21003165486407988,0.21003165486407988,0.5886852057244121,0.9739768499379909,6436,973,24207,935984
culane,driver_100_30frame_05251517_0433.MP4_00480,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00480.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00480.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00480.png,0.07875836133288124,0.14601668762122463,0.5869515276820583,0.0833795646640342,0.0833795646640342,0.5238949286367425,0.9691132699462588,2555,1798,28088,935159
culane,driver_100_30frame_05251517_0433.MP4_00510,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00510.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00510.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00510.png,0.15306185694806,0.26548767704972687,0.7524375380865325,0.16117873576346964,0.16117873576346964,0.56233641971134,0.9717558908639934,4939,1625,25704,935332
culane,driver_100_30frame_05251517_0433.MP4_00540,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00540.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00540.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00540.png,0.17233062246822722,0.29399662375997704,0.766680423717155,0.18186861599712822,0.18186861599712822,0.5722540592630151,0.9723377428689541,5573,1696,25070,935261
culane,driver_100_30frame_05251517_0433.MP4_00570,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00570.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00570.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00570.png,0.07675351314943514,0.14256468581154436,0.5459494773519162,0.08198704951272157,0.08198704951272157,0.5227533917798222,0.9688342290202563,2507,2085,28071,934937
culane,driver_100_30frame_05251517_0433.MP4_00600,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00600.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00600.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00600.png,0.14732709151313803,0.2568179425078285,0.611125031320471,0.16256748650269945,0.16256748650269945,0.5590009536479437,0.9708226539892517,4878,3104,25128,934490
culane,driver_100_30frame_05251517_0433.MP4_00630,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00630.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00630.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00630.png,0.2121952830811918,0.3501008229328317,0.9599521817095038,0.21409051523028727,0.21409051523028727,0.5936909647197015,0.9753513848697809,6424,268,23582,937326
culane,driver_100_30frame_05251517_0433.MP4_00660,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00660.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00660.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00660.png,0.08778301269467347,0.16139802087388788,0.8278309163838319,0.08941545024328468,0.08941545024328468,0.5294441497353173,0.971185407193055,2683,558,27323,937036
culane,driver_100_30frame_05251517_0433.MP4_00690,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00690.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00690.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00690.png,0.1467878486055777,0.2559982629461747,0.689675343667739,0.15716856628674264,0.15716856628674264,0.5591596032423081,0.9716701116163704,4716,2122,25290,935472
culane,driver_100_30frame_05251517_0433.MP4_00720,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00720.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00720.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00720.png,0.15336969584912638,0.26595062520009066,0.7422818791946307,0.1619958988380041,0.1619958988380041,0.5624144637762517,0.971606035551881,4977,1728,25746,935149
culane,driver_100_30frame_05251517_0433.MP4_00750,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00750.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00750.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00750.png,0.1297948644383876,0.2297671347668867,0.4594292677972986,0.1531897602600569,0.1531897602600569,0.5491504922061523,0.9686533691608102,4524,5323,25008,932745
culane,driver_100_30frame_05251517_0433.MP4_00780,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00780.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00780.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00780.png,0.24515941654834128,0.3937799663078053,0.8868783562923183,0.253073053732636,0.253073053732636,0.6103969338453408,0.9758257544439851,7597,969,22422,936612
culane,driver_100_30frame_05251517_0433.MP4_00810,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00810.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00810.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00810.png,0.24548116732303343,0.39419490838301413,0.9999999999999999,0.24548116732303343,0.24548116732303343,0.611069316035643,0.9768334022323274,7293,0,22416,937891
culane,driver_100_30frame_05251517_0433.MP4_00840,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00840.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00840.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00840.png,0.1363664654260285,0.24000438164063997,0.6985493384345607,0.14489303309856827,0.14489303309856827,0.5537773557464294,0.9713187267465895,4382,1891,25861,935466
culane,driver_100_30frame_05251517_0433.MP4_00870,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00870.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00870.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00870.png,0.0,0.0,0.0,0.0,0.0,0.48422747002893757,0.9684549400578751,0,0,30523,937077
culane,driver_100_30frame_05251517_0433.MP4_00900,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00900.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00900.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00900.png,0.0,0.0,0.0,0.0,0.0,0.4838564489458454,0.9677128978916908,0,0,31241,936359
culane,driver_100_30frame_05251517_0433.MP4_00930,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00930.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00930.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00930.png,0.0,0.0,0.0,0.0,0.0,0.4845979743695742,0.9691959487391484,0,0,29806,937794
culane,driver_100_30frame_05251517_0433.MP4_00960,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00960.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00960.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00960.png,0.0,0.0,0.0,0.0,0.0,0.4862861719718892,0.9725723439437785,0,0,26539,941061
culane,driver_100_30frame_05251517_0433.MP4_00990,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/00990.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/00990.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_00990.png,0.07375231725491621,0.13737305348655693,0.49104549854791857,0.07985673803526448,0.07985673803526448,0.5236808576086827,0.9736647374948326,2029,2103,23379,940089
culane,driver_100_30frame_05251517_0433.MP4_01020,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01020.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01020.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01020.png,0.0,0.0,0.0,0.0,0.0,0.48488269946258783,0.9697653989251757,0,0,29255,938345
culane,driver_100_30frame_05251517_0433.MP4_01050,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01050.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01050.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01050.png,0.0,0.0,0.0,0.0,0.0,0.48547126911947086,0.9709425382389417,0,0,28116,939484
culane,driver_100_30frame_05251517_0433.MP4_01080,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01080.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01080.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01080.png,0.12019967908718132,0.2146040234273527,0.9517221908526254,0.120937073975748,0.120937073975748,0.5473051611010216,0.9744997933030177,3371,171,24503,939555
culane,driver_100_30frame_05251517_0433.MP4_01110,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01110.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01110.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01110.png,0.16615456549328703,0.2849614800810872,0.9797164237888931,0.1667281075103053,0.1667281075103053,0.5701090967967669,0.9741969822240595,4975,103,24864,937658
culane,driver_100_30frame_05251517_0433.MP4_01140,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01140.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01140.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01140.png,0.16039443905593276,0.27644813462961004,0.9843253968253967,0.16080516028653852,0.16080516028653852,0.5667087778587633,0.973161430343117,4961,79,25890,936670
culane,driver_100_30frame_05251517_0433.MP4_01170,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01170.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01170.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01170.png,0.2570960516198054,0.4090316746891477,0.8858426448565832,0.26590594744121715,0.26590594744121715,0.6169735031984078,0.9770349317899959,7690,991,21230,937689
culane,driver_100_30frame_05251517_0433.MP4_01200,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01200.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01200.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01200.png,0.22653253482269026,0.36938691537479146,0.8915519067796609,0.23295159672006366,0.23295159672006366,0.6013036336649473,0.9762412153782555,6733,819,22170,937878
culane,driver_100_30frame_05251517_0433.MP4_01230,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01230.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01230.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01230.png,0.1713534225224055,0.2925733928419651,0.7106113654726636,0.18420777044716724,0.18420777044716724,0.5724176495947976,0.9736264985531211,5277,2149,23370,936804
culane,driver_100_30frame_05251517_0433.MP4_01260,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01260.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01260.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01260.png,0.21474279324055667,0.35356092571243264,0.6610250525913175,0.24131671728278703,0.24131671728278703,0.5942146660722434,0.97387453493179,6913,3545,21734,935408
culane,driver_100_30frame_05251517_0433.MP4_01290,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01290.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01290.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01290.png,0.24320953436807094,0.39126072901539527,0.9700151996683708,0.24505183788878418,0.24505183788878418,0.6102345533548906,0.9774245556014882,7020,217,21627,938736
culane,driver_100_30frame_05251517_0433.MP4_01320,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01320.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01320.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01320.png,0.2432301405914537,0.3912873934596518,0.9681598897312197,0.24519146856564386,0.24519146856564386,0.6102396039088923,0.977414220752377,7024,231,21623,938722
culane,driver_100_30frame_05251517_0433.MP4_01350,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01350.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01350.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01350.png,0.12239340985075656,0.2180936002945924,0.9065611437324481,0.12395713338220407,0.12395713338220407,0.5479909446372602,0.973685407193055,3551,366,25096,938587
culane,driver_100_30frame_05251517_0433.MP4_01380,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01380.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01380.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01380.png,0.20858421070335362,0.345171166156092,0.8514348482768089,0.21646245680175935,0.21646245680175935,0.5920557705936835,0.9756841670111617,6201,1082,22446,937871
culane,driver_100_30frame_05251517_0433.MP4_01410,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01410.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01410.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01410.png,0.16468579894997906,0.28279867256604246,0.680553706908026,0.1784829126959193,0.1784829126959193,0.568870509718037,0.9731976023150062,5113,2400,23534,936553
culane,driver_100_30frame_05251517_0433.MP4_01440,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01440.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01440.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01440.png,0.12484784169293674,0.2219817420013938,0.5401026194977046,0.13969894876541053,0.13969894876541053,0.5478748340884775,0.971022116577098,4000,3406,24633,935561
culane,driver_100_30frame_05251517_0433.MP4_01470,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01470.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01470.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01470.png,0.11974432867804626,0.21387798198415944,0.9457251240151734,0.12057291666666667,0.12057291666666667,0.5475193994454514,0.9753772219925589,3241,186,23639,940534
culane,driver_100_30frame_05251517_0433.MP4_01500,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01500.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01500.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01500.png,0.055220947188233054,0.10466234078325279,0.4324726911618668,0.059535201640464795,0.059535201640464795,0.5121817045618157,0.9691980157089707,1742,2286,27518,936054
culane,driver_100_30frame_05251517_0433.MP4_01530,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01530.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01530.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01530.png,0.26265681388554735,0.41603832648247907,0.8896391152502908,0.27150317973496285,0.27150317973496285,0.6201544805834954,0.9778286482017362,7642,948,20505,938505
culane,driver_100_30frame_05251517_0433.MP4_01560,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01560.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01560.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01560.png,0.18454803304969786,0.31159231690146183,0.801553294054633,0.19338373069716353,0.19338373069716353,0.5785210969542104,0.9726643241008681,5986,1482,24968,935164
culane,driver_100_30frame_05251517_0433.MP4_01590,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01590.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01590.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01590.png,0.2406627914745774,0.3879584253322172,0.9450347632165813,0.24407928172115873,0.24407928172115873,0.6084977354554882,0.9765088879702356,7204,419,22311,937666
culane,driver_100_30frame_05251517_0433.MP4_01620,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01620.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01620.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01620.png,0.24924486017733608,0.39903283675188395,0.9999999999999999,0.24924486017733608,0.24924486017733608,0.6125824395060606,0.9761109962794543,7674,0,23115,936811
culane,driver_100_30frame_05251517_0433.MP4_01650,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01650.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01650.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01650.png,0.1956010794185068,0.32720124259746075,0.737366003062787,0.21024889277025763,0.21024889277025763,0.5833749059794345,0.9713497312939231,6741,2401,25321,933137
culane,driver_100_30frame_05251517_0433.MP4_01680,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01680.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01680.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01680.png,0.2822570208360295,0.44025030278527594,0.9665411034788387,0.28504214859831406,0.28504214859831406,0.6295607998902718,0.9770731707317073,8724,302,21882,936692
culane,driver_100_30frame_05251517_0433.MP4_01710,/shared/data/culane/driver_100_30frame/05251517_0433.MP4/01710.jpg,/shared/data/culane/laneseg_label_w16_test/driver_100_30frame/05251517_0433.MP4/01710.png,/home/karthikab/Projects/road-readiness-framework/outputs/clrernet_full/masks/driver_100_30frame_05251517_0433.MP4_01710.png,0.2700222270022227,0.4252244114488747,0.9658886894075402,0.2726219777037788,0.2726219777037788,0.6244066563168286,0.9789561802397685,7532,266,20096,939706
